jiscode,name,namekana,building,zipcode,address,tel,source,lat,lon,note
37000,香川県,かがわけん,香川県庁,760-8570,高松市番町4-1-10,087-831-1111,数値地図,34.34016,134.04339,
37201,高松市,たかまつし,高松市役所,760-8571,高松市番町1-8-15,087-839-2011,数値地図,34.342798,134.046668,
37202,丸亀市,まるがめし,丸亀市役所,763-8501,丸亀市大手町2-3-1,0877-23-2111,数値地図,34.289386,133.797636,
37203,坂出市,さかいでし,坂出市役所,762-8601,坂出市室町2-3-5,0877-46-3111,数値地図,34.31641,133.860518,
37204,善通寺市,ぜんつうじし,善通寺市役所,765-8503,善通寺市文京町2-1-1,0877-62-2121,数値地図,34.228449,133.78711,
37205,観音寺市,かんおんじし,観音寺市役所,768-8601,観音寺市坂本町一丁目1-1,0875-23-3900,数値地図画像,34.127426,133.661291,
37206,さぬき市,さぬきし,さぬき市役所,769-2195,さぬき市志度5385-8,087-894-1111,数値地図画像,34.325278,134.172078,
37207,東かがわ市,ひがしかがわし,東かがわ市役所,769-2792,東かがわ市湊1847-1,0879-26-1214,数値地図,34.243733,134.358834,
37208,三豊市,みとよし,三豊市役所,767-8585,三豊市高瀬町下勝間2373-1,0875-73-3000,数値地図画像,34.146824,133.694881,
37322,土庄町,とのしょうちょう,土庄町役場,761-4192,小豆郡土庄町甲559-2,0879-62-7000,数値地図,34.485977,134.185681,
37324,小豆島町,しょうどしまちょう,小豆島町役場,761-4388,小豆郡小豆島町池田2100-4,0879-75-1800,数値地図,34.481923,134.233593,
37341,三木町,みきちょう,三木町役場,761-0692,木田郡三木町大字氷上310,087-891-3300,数値地図,34.268364,134.134493,
37364,直島町,なおしまちょう,直島町役場,761-3110,香川郡直島町1122-1,087-892-2222,数値地図,34.460006,133.995617,
37386,宇多津町,うたづちょう,宇多津町役場,769-0292,綾歌郡宇多津町1881,0877-49-0511,数値地図,34.310495,133.825437,
37387,綾川町,あやがわちょう,綾川町役場,761-2392,綾歌郡綾川町滝宮299,087-876-1111,数値地図,34.249502,133.923127,
37403,琴平町,ことひらちょう,琴平町役場,766-8502,仲多度郡琴平町榎井817-10,0877-75-6700,数値地図,34.191481,133.82333,
37404,多度津町,たどつちょう,多度津町役場,764-8501,仲多度郡多度津町栄町1-1-91,0877-33-1110,数値地図,34.272443,133.753696,
37406,まんのう町,まんのうちょう,まんのう町役場,766-0022,仲多度郡まんのう町吉野下430,0877-73-0100,数値地図,34.192342,133.841357,
38000,愛媛県,えひめけん,愛媛県庁,790-8570,松山市一番町4-4-2,089-941-2111,数値地図,33.841646,132.766103,
38201,松山市,まつやまし,松山市役所,790-8571,松山市二番町4-7-2,089-948-6688,数値地図,33.839201,132.765575,
38202,今治市,いまばりし,今治市役所,794-8511,今治市別宮町1-4-1,0898-32-5200,数値地図,34.066041,132.997663,
38203,宇和島市,うわじまし,宇和島市役所,798-8601,宇和島市曙町1,0895-24-1111,数値地図,33.223212,132.560493,
38204,八幡浜市,やわたはまし,八幡浜市役所,796-8501,八幡浜市北浜1-1-1,0894-22-3111,数値地図,33.462903,132.423333,
38205,新居浜市,にいはまし,新居浜市役所,792-8585,新居浜市一宮町1-5-1,0897-65-1234,数値地図,33.960283,133.283276,
38206,西条市,さいじょうし,西条市役所,793-8601,西条市明屋敷164,0897-56-5151,数値地図,33.919563,133.181227,
38207,大洲市,おおずし,大洲市役所,795-8601,大洲市大洲690-1,0893-24-2111,数値地図,33.506291,132.544656,
38210,伊予市,いよし,伊予市役所,799-3193,伊予市米湊820,089-982-1111,数値地図,33.757459,132.703831,
38213,四国中央市,しこくちゅうおうし,四国中央市役所,799-0497,四国中央市三島宮川4-6-55,0896-28-6000,数値地図,33.980757,133.549278,
38214,西予市,せいよし,西予市役所,797-8501,西予市宇和町卯之町3-434-1,0894-62-1111,数値地図,33.363,132.511023,
38215,東温市,とうおんし,東温市役所,791-0292,東温市見奈良530-1,089-964-2001,数値地図,33.791098,132.871871,
38356,上島町,かみじまちょう,上島町役場,794-2592,越智郡上島町弓削下弓削210,0897-77-2500,数値地図,34.257522,133.20444,
38386,久万高原町,くまこうげんちょう,久万高原町役場,791-1201,上浮穴郡久万高原町久万212,0892-21-1111,数値地図,33.655644,132.901701,
38401,松前町,まさきちょう,松前町役場,791-3192,伊予郡松前町大字筒井631,089-985-2111,数値地図,33.787512,132.711497,
38402,砥部町,とべちょう,砥部町役場,791-2195,伊予郡砥部町宮内1392,089-962-2323,数値地図,33.749268,132.792211,
38422,内子町,うちこちょう,内子町役場,795-0392,喜多郡内子町平岡甲168,0893-44-2111,数値地図画像,33.532903,132.658074,
38442,伊方町,いかたちょう,伊方町役場,796-0301,西宇和郡伊方町湊浦1993-1,0894-38-0211,数値地図,33.488204,132.354115,
38484,松野町,まつのちょう,松野町役場,798-2192,北宇和郡松野町大字松丸343,0895-42-1111,数値地図,33.227189,132.710896,
38488,鬼北町,きほくちょう,鬼北町役場,798-1395,北宇和郡鬼北町大字近永800-1,0895-45-1111,数値地図,33.255796,132.684092,
38506,愛南町,あいなんちょう,愛南町役場,798-4196,南宇和郡愛南町城辺甲2420,0895-72-1211,数値地図,32.962436,132.583745,
39000,高知県,こうちけん,高知県庁,780-8570,高知市丸ノ内1-2-20,088-823-1111,数値地図,33.559753,133.531115,
39201,高知市,こうちし,高知市役所,780-8571,高知市本町5-1-45,088-822-8111,数値地図,33.558781,133.531337,
39202,室戸市,むろとし,室戸市役所,781-7185,室戸市浮津25-1,0887-22-1111,数値地図,33.289934,134.152023,
39203,安芸市,あきし,安芸市役所,784-8501,安芸市矢ノ丸1-4-40,0887-34-1111,数値地図,33.502379,133.907163,
39204,南国市,なんこくし,南国市役所,783-8501,南国市大そね甲2301,088-863-2111,数値地図,33.575531,133.641465,
39205,土佐市,とさし,土佐市役所,781-1192,土佐市高岡町甲2017-1,088-852-1111,数値地図,33.49598,133.425375,
39206,須崎市,すさきし,須崎市役所,785-8601,須崎市山手町1-7,0889-42-2311,数値地図,33.400684,133.282972,
39208,宿毛市,すくもし,宿毛市役所,788-8686,宿毛市桜町2-1,0880-63-1111,数値地図,32.938888,132.726205,
39209,土佐清水市,とさしみずし,土佐清水市役所,787-0392,土佐清水市天神町11-2,0880-82-1111,数値地図,32.781496,132.954966,
39210,四万十市,しまんとし,四万十市役所,787-8501,四万十市中村大橋通4-10,0880-34-1111,数値地図,32.991639,132.933935,
39211,香南市,こうなんし,香南市役所,781-5292,香南市野市町西野2706,0887-56-0511,数値地図,33.564117,133.700516,
39212,香美市,かみし,香美市役所,782-8501,香美市土佐山田町宝町1-2-1,0887-53-3111,数値地図,33.603834,133.686184,
39301,東洋町,とうようちょう,東洋町役場,781-7414,安芸郡東洋町大字生見758-3,0887-29-3111,数値地図,33.527962,134.280071,
39302,奈半利町,なはりちょう,奈半利町役場,781-6402,安芸郡奈半利町乙1659-1,0887-38-4011,数値地図,33.423614,134.021039,
39303,田野町,たのちょう,田野町役場,781-6410,安芸郡田野町1828-5,0887-38-2811,数値地図,33.427669,134.008234,
39304,安田町,やすだちょう,安田町役場,781-6421,安芸郡安田町大字安田1850,0887-38-6711,数値地図,33.438445,133.981182,
39305,北川村,きたがわむら,北川村役場,781-6441,安芸郡北川村野友甲1530,0887-32-1212,数値地図,33.44786,134.042147,
39306,馬路村,うまじむら,馬路村役場,781-6201,安芸郡馬路村馬路443,0887-44-2111,数値地図,33.555486,134.04848,
39307,芸西村,げいせいむら,芸西村役場,781-5792,安芸郡芸西村和食甲1262,0887-33-2111,数値地図,33.526928,133.809061,
39341,本山町,もとやまちょう,本山町役場,781-3692,長岡郡本山町本山504,0887-76-2113,数値地図,33.756979,133.591525,
39344,大豊町,おおとよちょう,大豊町役場,789-0392,長岡郡大豊町高須231,0887-72-0450,数値地図,33.764257,133.664269,
39363,土佐町,とさちょう,土佐町役場,781-3492,土佐郡土佐町土居194,0887-82-0480,数値地図,33.737396,133.532502,
39364,大川村,おおかわむら,大川村役場,781-3703,土佐郡大川村小松27-1,0887-84-2211,数値地図,33.783695,133.466619,
39386,いの町,いのちょう,いの町役場,781-2192,吾川郡いの町1700-1,088-893-1111,数値地図,33.548668,133.427792,
39387,仁淀川町,によどがわちょう,仁淀川町役場,781-1592,吾川郡仁淀川町大崎124,0889-35-0111,数値地図,33.575325,133.168232,
39401,中土佐町,なかとさちょう,中土佐町役場,789-1301,高岡郡中土佐町久礼6602-2,0889-52-2211,数値地図,33.327414,133.22823,
39402,佐川町,さかわちょう,佐川町役場,789-1292,高岡郡佐川町甲1650-2,0889-22-7700,数値地図,33.500838,133.286721,
39403,越知町,おちちょう,越知町役場,781-1301,高岡郡越知町越知甲1970,0889-26-1111,数値地図,33.532889,133.252057,
39405,梼原町,ゆすはらちょう,梼原町役場,785-0695,高岡郡梼原町梼原1444-1,0889-65-1111,数値地図画像,33.391999,132.927288,
39410,日高村,ひだかむら,日高村役場,781-2194,高岡郡日高村本郷61-1,0889-24-5111,数値地図,33.534724,133.37338,
39411,津野町,つのちょう,津野町役場,785-0201,高岡郡津野町永野471-1,0889-55-2311,数値地図,33.446566,133.199399,
39412,四万十町,しまんとちょう,四万十町役場,786-8501,高岡郡四万十町琴平町16-17,0880-22-3111,Google Maps,33.211656,133.137084,
39424,大月町,おおつきちょう,大月町役場,788-0302,幡多郡大月町弘見2230,0880-73-1111,数値地図,32.841481,132.70699,
39427,三原村,みはらむら,三原村役場,787-0892,幡多郡三原村来栖野346,0880-46-2111,数値地図,32.90609,132.84725,
39428,黒潮町,くろしおちょう,黒潮町役場,789-1992,幡多郡黒潮町入野2019-1,0880-43-2111,数値地図,33.024861,133.010927,
40000,福岡県,ふくおかけん,福岡県庁,812-8577,福岡市博多区東公園7-7,092-651-1111,数値地図,33.606261,130.418114,
40100,北九州市,きたきゅうしゅうし,北九州市役所,803-8501,北九州市小倉北区城内1-1,093-582-2102,数値地図,33.883406,130.875179,
40101,北九州市門司区,きたきゅうしゅうしもじく,門司区役所,801-8510,北九州市門司区清滝1-1-1,093-331-1881,数値地図,33.941207,130.959698,
40103,北九州市若松区,きたきゅうしゅうしわかまつく,若松区役所,808-8510,北九州市若松区浜町1-1-1,093-761-5321,数値地図,33.905486,130.811184,
40105,北九州市戸畑区,きたきゅうしゅうしとばたく,戸畑区役所,804-8510,北九州市戸畑区千防1-1-1,093-871-1501,数値地図,33.894654,130.829377,
40106,北九州市小倉北区,きたきゅうしゅうしこくらきたく,小倉北区役所,803-8510,北九州市小倉北区大手町1-1,093-582-3311,数値地図,33.88074,130.87368,
40107,北九州市小倉南区,きたきゅうしゅうしこくらみなみく,小倉南区役所,802-8510,北九州市小倉南区若園5-1-2,093-951-4111,数値地図,33.84641,130.884708,
40108,北九州市八幡東区,きたきゅうしゅうしやはたひがしく,八幡東区役所,805-8510,北九州市八幡東区中央1-1-1,093-671-0801,数値地図,33.863546,130.81188,
40109,北九州市八幡西区,きたきゅうしゅうしやはたにしく,八幡西区役所,806-8510,北九州市八幡西区黒崎3-15-3,093-642-1441,数値地図,33.866376,130.764265,
40130,福岡市,ふくおかし,福岡市役所,810-8620,福岡市中央区天神1-8-1,092-711-4111,数値地図,33.590096,130.401754,
40131,福岡市東区,ふくおかしひがしく,東区役所,812-8653,福岡市東区箱崎2-54-1,092-631-2131,数値地図,33.61776,130.417419,
40132,福岡市博多区,ふくおかしはかたく,博多区役所,812-8512,福岡市博多区博多駅前2-9-3,092-441-2131,数値地図,33.591402,130.414864,
40133,福岡市中央区,ふくおかしちゅうおうく,中央区役所,810-8622,福岡市中央区大名2-5-31,092-714-2131,数値地図,33.589207,130.393032,
40134,福岡市南区,ふくおかしみなみく,南区役所,815-8501,福岡市南区塩原3-25-1,092-561-2131,数値地図,33.561543,130.426586,
40135,福岡市西区,ふくおかしにしく,西区役所,819-8501,福岡市西区内浜1-4-1,092-881-2131,数値地図画像,33.582848,130.323116,
40136,福岡市城南区,ふくおかしじょうなんく,城南区役所,814-0192,福岡市城南区鳥飼6-1-1,092-822-2131,数値地図,33.575708,130.369868,
40137,福岡市早良区,ふくおかしさわらく,早良区役所,814-8501,福岡市早良区百道2-1-1,092-841-2131,数値地図,33.581818,130.34837,
40202,大牟田市,おおむたし,大牟田市役所,836-8666,大牟田市有明町2-3,0944-41-2222,数値地図,33.030348,130.446012,
40203,久留米市,くるめし,久留米市役所,830-8520,久留米市城南町15-3,0942-30-9000,数値地図,33.319291,130.508389,
40204,直方市,のおがたし,直方市役所,822-8501,直方市殿町7-1,0949-25-2000,数値地図,33.743947,130.729641,
40205,飯塚市,いいづかし,飯塚市役所,820-8501,飯塚市新立岩5-5,0948-22-5500,数値地図,33.645903,130.691449,
40206,田川市,たがわし,田川市役所,825-8501,田川市中央町1-1,0947-44-2000,数値地図,33.638821,130.806136,
40207,柳川市,やながわし,柳川市役所,832-8601,柳川市本町87-1,0944-73-8111,数値地図,33.163111,130.405955,
40210,八女市,やめし,八女市役所,834-8585,八女市本町647,0943-23-1111,数値地図,33.211831,130.557888,
40211,筑後市,ちくごし,筑後市役所,833-8601,筑後市大字山ノ井898,0942-53-4111,数値地図,33.212247,130.502115,
40212,大川市,おおかわし,大川市役所,831-8601,大川市大字酒見256-1,0944-87-2101,数値地図,33.20655,130.383902,
40213,行橋市,ゆくはしし,行橋市役所,824-8601,行橋市中央1-1-1,0930-25-1111,数値地図,33.728703,130.982981,
40214,豊前市,ぶぜんし,豊前市役所,828-8501,豊前市大字吉木955,0979-82-1111,数値地図,33.611524,131.130276,
40215,中間市,なかまし,中間市役所,809-8501,中間市中間1-1-1,093-244-1111,数値地図画像,33.816596,130.709115,
40216,小郡市,おごおりし,小郡市役所,838-0198,小郡市小郡255-1,0942-72-2111,数値地図,33.396507,130.555579,
40217,筑紫野市,ちくしのし,筑紫野市役所,818-8686,筑紫野市二日市西1-1-1,092-923-1111,数値地図,33.496386,130.515607,
40218,春日市,かすがし,春日市役所,816-8501,春日市原町3-1-5,092-584-1111,数値地図,33.53266,130.470305,
40219,大野城市,おおのじょうし,大野城市役所,816-8510,大野城市曙町2-2-1,092-501-2211,数値地図,33.536298,130.478832,
40220,宗像市,むなかたし,宗像市役所,811-3492,宗像市東郷1-1-1,0940-36-1121,数値地図,33.805548,130.540515,
40221,太宰府市,だざいふし,太宰府市役所,818-0198,太宰府市観世音寺1-1-1,092-921-2121,数値地図画像,33.51285,130.523883,
40223,古賀市,こがし,古賀市役所,811-3192,古賀市駅東1-1-1,092-942-1111,数値地図,33.72875,130.470051,
40224,福津市,ふくつし,福津市役所,811-3293,福津市中央1-1-1,0940-42-1111,数値地図,33.766801,130.491104,
40225,うきは市,うきはし,うきは市役所,839-1393,うきは市吉井町新治316,0943-75-3111,数値地図画像,33.347462,130.754922,
40226,宮若市,みやわかし,宮若市役所,823-0011,宮若市宮田29-1,0949-32-0510,数値地図,33.723531,130.666702,
40227,嘉麻市,かまし,嘉麻市役所,820-0502,嘉麻市上臼井446-1,0948-62-5353,数値地図,33.563215,130.711534,
40228,朝倉市,あさくらし,朝倉市役所,838-8601,朝倉市菩提寺412-2,0946-22-1111,数値地図,33.423451,130.665514,
40229,みやま市,みやまし,みやま市役所,835-8601,みやま市瀬高町小川5,0944-63-6111,数値地図,33.152447,130.474784,
40230,糸島市,いとしまし,糸島市役所,819-1192,糸島市前原西一丁目1番1号,092-323-1111,数値地図画像,33.557369,130.195638,
40305,那珂川町,なかがわまち,那珂川町役場,811-1292,筑紫郡那珂川町西隈1-1-1,092-953-2211,数値地図,33.499494,130.422255,
40341,宇美町,うみまち,宇美町役場,811-2192,糟屋郡宇美町宇美5-1-1,092-932-1111,数値地図,33.567767,130.511162,
40342,篠栗町,ささぐりまち,篠栗町役場,811-2492,糟屋郡篠栗町大字篠栗4855-5,092-947-1111,数値地図,33.623844,130.526242,
40343,志免町,しめまち,志免町役場,811-2292,糟屋郡志免町志免中央1-1-1,092-935-1001,数値地図画像,33.591443,130.479794,
40344,須恵町,すえまち,須恵町役場,811-2193,糟屋郡須恵町大字須恵771,092-932-1151,数値地図,33.587209,130.507246,
40345,新宮町,しんぐうまち,新宮町役場,811-0192,糟屋郡新宮町緑ヶ浜1-1-1,092-962-0231,数値地図,33.715139,130.44658,
40348,久山町,ひさやままち,久山町役場,811-2592,糟屋郡久山町大字久原3632,092-976-1111,数値地図,33.646703,130.500022,
40349,粕屋町,かすやまち,粕屋町役場,811-2392,糟屋郡粕屋町駕与丁一丁目1-1,092-938-2311,数値地図画像,33.610841,130.480672,
40381,芦屋町,あしやまち,芦屋町役場,807-0198,遠賀郡芦屋町幸町2-20,093-223-0881,数値地図,33.893733,130.663893,
40382,水巻町,みずまきまち,水巻町役場,807-8501,遠賀郡水巻町頃末北1-1-1,093-201-4321,数値地図画像,33.854743,130.694906,
40383,岡垣町,おかがきまち,岡垣町役場,811-4233,遠賀郡岡垣町野間1-1-1,093-282-1211,数値地図画像,33.853526,130.611613,
40384,遠賀町,おんがちょう,遠賀町役場,811-4392,遠賀郡遠賀町大字今古賀513,093-293-1234,数値地図,33.848045,130.668198,
40401,小竹町,こたけまち,小竹町役場,820-1192,鞍手郡小竹町大字勝野3349,09496-2-1212,数値地図,33.692452,130.712782,
40402,鞍手町,くらてまち,鞍手町役場,807-1392,鞍手郡鞍手町大字中山3705,0949-42-2111,数値地図,33.792051,130.674672,
40421,桂川町,けいせんまち,桂川町役場,820-0696,嘉穂郡桂川町大字土居424-1,0948-65-1100,数値地図,33.578852,130.67812,
40447,筑前町,ちくぜんまち,筑前町役場,838-0298,朝倉郡筑前町篠隈373,0946-42-3111,数値地図,33.457057,130.595158,
40448,東峰村,とうほうむら,東峰村役場,838-1792,朝倉郡東峰村大字宝珠山6425,0946-72-2311,数値地図,33.397319,130.869942,
40503,大刀洗町,たちあらいまち,大刀洗町役場,830-1298,三井郡大刀洗町大字冨多819,0942-77-0101,数値地図,33.372399,130.622407,
40522,大木町,おおきまち,大木町役場,830-0416,三潴郡大木町大字八町牟田255-1,0944-32-1013,数値地図,33.210412,130.439786,
40544,広川町,ひろかわまち,広川町役場,834-0115,八女郡広川町大字新代1804-1,0943-32-1111,数値地図,33.241439,130.551388,
40601,香春町,かわらまち,香春町役場,822-1492,田川郡香春町大字高野994,0947-32-2511,数値地図,33.667958,130.847327,
40602,添田町,そえだまち,添田町役場,824-0691,田川郡添田町大字添田2151,0947-82-1231,数値地図,33.571746,130.854079,
40604,糸田町,いとだまち,糸田町役場,822-1392,田川郡糸田町1975-1,0947-26-1231,数値地図画像,33.652813,130.779103,
40605,川崎町,かわさきまち,川崎町役場,827-8501,田川郡川崎町大字田原789-2,0947-72-3000,数値地図,33.599992,130.815386,
40608,大任町,おおとうまち,大任町役場,824-0512,田川郡大任町大字大行事3067,0947-63-3000,数値地図,33.612325,130.852133,
40609,赤村,あかむら,赤村役場,824-0432,田川郡赤村大字内田1188,0947-62-3000,数値地図,33.616658,130.870826,
40610,福智町,ふくちまち,福智町役場,822-1292,田川郡福智町金田937-2,0947-22-0555,数値地図,33.681846,130.775997,
40621,苅田町,かんだまち,苅田町役場,800-0392,京都郡苅田町富久町1-19-1,093-434-1111,数値地図,33.776032,130.980479,
40625,みやこ町,みやこまち,みやこ町役場,824-0892,京都郡みやこ町勝山上田960,0930-32-2511,数値地図,33.699205,130.920404,
40642,吉富町,よしとみまち,吉富町役場,871-8585,築上郡吉富町大字広津226-1,0979-24-1122,数値地図,33.60272,131.175967,
40646,上毛町,こうげまち,上毛町役場,871-0992,築上郡上毛町大字垂水1321-1,0979-72-3111,数値地図,33.578332,131.164412,
40647,築上町,ちくじょうまち,築上町役場,829-0392,築上郡築上町大字椎田891-2,0930-56-0300,数値地図,33.656129,131.056143,
41000,佐賀県,さがけん,佐賀県庁,840-8570,佐賀市城内1-1-59,0952-24-2111,数値地図,33.249322,130.298799,
41201,佐賀市,さがし,佐賀市役所,840-8501,佐賀市栄町1-1,0952-24-3151,数値地図,33.263376,130.300771,
41202,唐津市,からつし,唐津市役所,847-8511,唐津市西城内1-1,0955-72-9111,数値地図,33.450018,129.968462,
41203,鳥栖市,とすし,鳥栖市役所,841-8511,鳥栖市宿町1118,0942-85-3500,数値地図,33.377788,130.506002,
41204,多久市,たくし,多久市役所,846-8501,多久市北多久町大字小侍7-1,0952-75-2111,数値地図,33.288538,130.110118,
41205,伊万里市,いまりし,伊万里市役所,848-8501,伊万里市立花町1355-1,0955-23-2111,数値地図,33.264757,129.880833,
41206,武雄市,たけおし,武雄市役所,843-8639,武雄市武雄町大字昭和1-1,0954-23-9111,数値地図,33.19374,130.0191,
41207,鹿島市,かしまし,鹿島市役所,849-1312,鹿島市大字納富分2643-1,0954-63-2111,数値地図,33.104084,130.098622,
41208,小城市,おぎし,小城市役所,845-8511,小城市三日月町長神田2312-2,0952-37-6111,Google Maps,33.273672,130.216859,
41209,嬉野市,うれしのし,嬉野市役所,849-1492,嬉野市塩田町大字馬場下甲1769,0954-66-3111,数値地図,33.128331,130.059653,
41210,神埼市,かんざきし,神埼市役所,842-8601,神埼市神埼町神埼410,0952-52-1111,数値地図,33.310735,130.372985,
41327,吉野ヶ里町,よしのがりちょう,吉野ヶ里町役場,842-8501,神埼郡吉野ヶ里町吉田321-2,0952-53-1111,数値地図,33.321178,130.398899,
41341,基山町,きやまちょう,基山町役場,841-0204,三養基郡基山町大字宮浦666,0942-92-2011,数値地図,33.427032,130.523138,
41345,上峰町,かみみねちょう,上峰町役場,849-0123,三養基郡上峰町大字坊所383-1,0952-52-2181,数値地図,33.319539,130.426204,
41346,みやき町,みやきちょう,みやき町役場,849-0113,三養基郡みやき町大字東尾737-5,0942-89-1651,数値地図,33.324846,130.454285,
41387,玄海町,げんかいちょう,玄海町役場,847-1421,東松浦郡玄海町大字諸浦348,0955-52-2111,数値地図,33.472236,129.874772,
41401,有田町,ありたちょう,有田町役場,849-4192,西松浦郡有田町立部乙2202,0955-46-2111,数値地図画像,33.211363,129.848904,
41423,大町町,おおまちちょう,大町町役場,849-2101,杵島郡大町町大字大町5017,0952-82-3111,数値地図,33.213878,130.116036,
41424,江北町,こうほくまち,江北町役場,849-0592,杵島郡江北町大字山口1651-1,0952-86-2111,数値地図,33.220461,130.157311,
41425,白石町,しろいしちょう,白石町役場,849-1192,杵島郡白石町大字福田1247-1,0952-84-2111,Google Maps,33.181076,130.143504,
41441,太良町,たらちょう,太良町役場,849-1698,藤津郡太良町大字多良1番地6,0954-67-0311,数値地図,33.01951,130.179176,
42000,長崎県,ながさきけん,長崎県庁,850-8570,長崎市江戸町2-13,095-824-1111,数値地図,32.744836,129.873514,
42201,長崎市,ながさきし,長崎市役所,850-8685,長崎市桜町2-22,095-822-8888,数値地図,32.750252,129.877792,
42202,佐世保市,させぼし,佐世保市役所,857-8585,佐世保市八幡町1-10,0956-24-1111,数値地図,33.179873,129.715404,
42203,島原市,しまばらし,島原市役所,855-8555,島原市上の町537,0957-63-1111,数値地図,32.788061,130.370499,
42204,諫早市,いさはやし,諫早市役所,854-8601,諫早市東小路町7-1,0957-22-1500,数値地図,32.84419,130.053609,
42205,大村市,おおむらし,大村市役所,856-8686,大村市玖島1-25,0957-53-4111,数値地図,32.900017,129.958252,
42207,平戸市,ひらどし,平戸市役所,859-5192,平戸市岩の上町1508-3,0950-22-4111,数値地図,33.368045,129.553773,
42208,松浦市,まつうらし,松浦市役所,859-4598,松浦市志佐町里免365,0956-72-1111,数値地図,33.34119,129.70915,
42209,対馬市,つしまし,対馬市役所,817-8510,対馬市厳原町国分1441,0920-53-6111,数値地図画像,34.202726,129.287294,
42210,壱岐市,いきし,壱岐市役所,811-5192,壱岐市郷ノ浦町本村触562,0920-48-1111,数値地図,33.749897,129.691251,
42211,五島市,ごとうし,五島市役所,853-8501,五島市福江町1-1,0959-72-6111,数値地図,32.695567,128.840929,
42212,西海市,さいかいし,西海市役所,857-2392,西海市大瀬戸町瀬戸樫浦郷2222,0959-37-0011,数値地図,32.933147,129.64311,
42213,雲仙市,うんぜんし,雲仙市役所,859-1107,雲仙市吾妻町牛口名714,0957-38-3111,数値地図,32.835111,130.18751,
42214,南島原市,みなみしまばらし,南島原市役所,859-2211,南島原市西有家町里坊96-2,0957-73-6600,数値地図,32.659738,130.297705,
42307,長与町,ながよちょう,長与町役場,851-2185,西彼杵郡長与町嬉里郷659-1,095-883-1111,数値地図,32.825189,129.875095,
42308,時津町,とぎつちょう,時津町役場,851-2198,西彼杵郡時津町浦郷274-1,095-882-2211,数値地図,32.828882,129.848541,
42321,東彼杵町,ひがしそのぎちょう,東彼杵町役場,859-3808,東彼杵郡東彼杵町蔵本郷1850-6,0957-46-1111,数値地図,33.036975,129.917141,
42322,川棚町,かわたなちょう,川棚町役場,859-3692,東彼杵郡川棚町中組郷1518-1,0956-82-3131,数値地図,33.072665,129.861478,
42323,波佐見町,はさみちょう,波佐見町役場,859-3791,東彼杵郡波佐見町宿郷660,0956-85-2111,数値地図,33.138159,129.895611,
42383,小値賀町,おぢかちょう,小値賀町役場,857-4701,北松浦郡小値賀町笛吹郷2376-1,0959-56-3111,数値地図,33.191025,129.059038,
42391,佐々町,さざちょう,佐々町役場,857-0392,北松浦郡佐々町本田原免168-2,0956-62-2101,数値地図,33.238366,129.650408,
42411,新上五島町,しんかみごとうちょう,新上五島町役場,857-4495,南松浦郡新上五島町青方郷1585-1,0959-53-1111,数値地図,32.984464,129.073377,
43000,熊本県,くまもとけん,熊本県庁,862-8570,熊本市水前寺6-18-1,096-383-1111,数値地図,32.790374,130.741134,
43100,熊本市,くまもとし,熊本市役所,860-8601,熊本市中央区手取本町1-1,096-328-2111,数値地図,32.803233,130.708135,
43101,熊本市中央区,くまもとしちゅうおうく,中央区役所,860-8618,熊本市中央区手取本町1-1,096-328-2555,数値地図,32.803233,130.708135,
43102,熊本市東区,くまもとしひがしく,東区役所,862-8555,熊本市東区東本町16-30,096-367-9111,Google Maps,32.780523,130.768069,
43103,熊本市西区,くまもとしにしく,西区役所,861-5292,熊本市西区小島2丁目7-1,096-329-1111,Google Maps,32.776351,130.647566,
43104,熊本市南区,くまもとしみなみく,南区役所,861-4189,熊本市南区富合町清藤405-3,096-357-4111,Google Maps,32.715354,130.678929,
43105,熊本市北区,くまもとしきたく,北区役所,861-0195,熊本市北区植木町岩野238-1,096-272-1111,Google Maps,32.903555,130.694408,
43202,八代市,やつしろし,八代市役所,866-8601,八代市松江城町1-25,0965-33-4111,数値地図,32.507589,130.601821,
43203,人吉市,ひとよしし,人吉市役所,868-8601,人吉市下城本町1578-1,0966-22-2111,Google Maps,32.216889,130.739392,仮庁舎（カルチャーパレス）
43204,荒尾市,あらおし,荒尾市役所,864-8686,荒尾市宮内出目390,0968-63-1111,数値地図,32.986741,130.433181,
43205,水俣市,みなまたし,水俣市役所,867-8555,水俣市陣内1-1-1,0966-61-1111,数値地図,32.211865,130.408795,
43206,玉名市,たまなし,玉名市役所,865-8501,玉名市岩崎163,0968-75-1111,Google Maps,32.935212,130.562773,新庁舎
43208,山鹿市,やまがし,山鹿市役所,861-0592,山鹿市山鹿987-3,0968-43-1117,Google Maps,33.017576,130.691365,
43210,菊池市,きくちし,菊池市役所,861-1392,菊池市隈府888,0968-25-7111,数値地図,32.979663,130.813152,
43211,宇土市,うとし,宇土市役所,869-0492,宇土市浦田町51,0964-22-1111,数値地図,32.687437,130.65831,
43212,上天草市,かみあまくさし,上天草市役所,869-3692,上天草市大矢野町上1514,0964-56-1111,数値地図,32.587497,130.430501,
43213,宇城市,うきし,宇城市役所,869-0592,宇城市松橋町大野85,0964-32-1111,数値地図,32.647802,130.684281,
43214,阿蘇市,あそし,阿蘇市役所,869-2695,阿蘇市一の宮町宮地504-1,0967-22-3111,数値地図,32.952087,131.121378,
